doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1016/j.jag.2024.104128,International Journal of Applied Earth Observation and Geoinformation,True,"['Downward Surface Shortwave Radiation (DSSR)', 'MODIS', 'satellite observations', 'spatial resolution', 'air quality monitoring', 'atmospheric composition analysis', 'cloud optical thickness', 'Column Water Vapor (CWV)', 'aerosol optical depth', 'PM2.5']",Effects of increasing spatial resolution on the spatial information content and accuracy of downward surface shortwave radiation,"•Variation of spatial heterogeneity and accuracy in DSSR estimates with different spatial resolutions was quantitatively analyzed. •The spatial heterogeneity of water vapor has a stronger influence on DSSR spatial heterogeneity compared to cloud and aerosol properties. •Mixed-pixel samples are the primary factor contributing to the decrease in accuracy of coarse spatial resolution DSSR. •A spatial resolution of 0.05° emerged as the most cost-effective for DSSR estimation. 
 Downward Surface Shortwave Radiation (DSSR) plays a crucial role in ecological, hydrological, and solar photovoltaic studies. The estimation of DSSR at higher spatial resolutions is increasingly popular. However, the impact of increasing spatial resolution on spatial information content and accuracy of DSSR estimates is not well understood. Addressing this knowledge gap, an all-sky DSSR dataset at varying spatial resolutions (0.8° to 0.01°) in China was estimated using MODIS top-of-atmosphere reflectance data. Subsequently, the spatial heterogeneity and accuracy of the DSSR dataset as well as its driving factors were analyzed. The results indicate that the magnitude of the increase in spatial heterogeneity varies across different regions as the spatial resolution increases. On the edge of the Qinghai-Tibet Plateau, the spatial heterogeneity experiences the most significant increase. To quantify the factors driving the spatial heterogeneity of DSSR, the Correlation Coefficients (CC) were calculated between the Coefficient Of Variation (COV) of DSSR and the COVs of relevant factors. In cloudy-sky conditions, the CC between the COV of DSSR and cloud optical thickness ranged from 0.54 to 0.62, whereas the CC between DSSR COV and Column Water Vapor (CWV) COV was between 0.72 and 0.78. Under clear-sky conditions, the COV of CWV, aerosol optical depth, and PM2.5 showed more significant correlations with DSSR COV compared to altitude COV. Validation using ground-based measurements revealed that the accuracy of DSSR decreased at coarser spatial resolutions due to the presence of mixed pixel samples. Moreover, it was demonstrated that a spatial resolution of 0.05° offered the highest cost-effectiveness when estimating DSSR. These insights significantly advance our understanding of the role of spatial resolutions in DSSR estimation and are instrumental in guiding the selection of optimal resolutions for such studies.",Qin Lang;Lunche Wang;Wenmin Qin;Zhitong Wang;Xin Su;Ming Zhang,这篇研究论文主要探讨了不同空间分辨率对地表向下短波辐射（DSSR）估计的影响，并分析了其空间信息含量和准确性的变化。研究使用MODIS卫星数据，在不同空间分辨率下估算了中国地区的DSSR，并分析了DSSR的空间异质性和准确性，以及影响其变化的关键因素。研究发现，水汽的空间异质性对DSSR空间异质性的影响比云和气溶胶的影响更大，混合像素是导致粗空间分辨率DSSR精度下降的主要原因。研究还表明，0.05°的空间分辨率在DSSR估计中具有最高的成本效益。该研究结果有助于我们理解空间分辨率在DSSR估计中的作用，并为选择最佳空间分辨率提供指导。
,International Journal of Applied Earth Observation and Geoinformation,False,"['UAV', 'SFM', '3D points', 'biomass estimation', 'orange trees']",Corrigendum to “Biomass estimation of abandoned orange trees using UAV-SFM 3D points” [Int. J. Appl. Earth Obs. Geoinf. 130 (2024) 103931],,J. Estornell;J. Martí;E. Hadas;I. López-Cortés;B. Velázquez-Martí;A. Fernández-Sarría,该论文主要研究使用无人机摄影测量技术（UAV-SFM）来估计废弃橙树的生物量。它侧重于利用三维点云数据进行生物量估算，与大气环境遥感技术关系不大。
,International Journal of Applied Earth Observation and Geoinformation,False,[],A rational delineation method for active land blocks on the southeastern margin of the Tibetan Plateau based on high-precision GNSS horizontal velocity fields,,Lingxiao Zhang;Wei Qu;Rong Huang;Zhen Ye;Xiaohua Tong,该论文主要研究青藏高原东南缘的活动地块划分问题，利用高精度GNSS水平速度场数据进行分析。研究内容与大气环境遥感技术关系不大，主要集中在地质学和地球物理学领域。
10.1126/science.adr0271,Science,False,[],Bold decisions in uncertain times,,Dov Greenbaum,标题“不确定的时代中的大胆决策”和摘要缺乏与大气环境遥感技术相关的关键词或信息。因此，该研究可能与大气环境遥感技术无关。
10.1126/science.adq6198,Science,False,[],Probing our planet’s rocky logic,,Deborah P. Dixon,标题“探测我们星球的岩石逻辑”和摘要没有提供任何与大气环境遥感技术相关的线索。因此，这篇文章可能与大气环境遥感技术无关。
10.1126/science.adn5371,Science,False,[],Massively parallel analysis of single-molecule dynamics on next-generation sequencing chips,"Single-molecule techniques are ideally poised to characterize complex dynamics but are typically limited to investigating a small number of different samples. However, a large sequence or chemical space often needs to be explored to derive a comprehensive understanding of complex biological processes. Here we describe multiplexed single-molecule characterization at the library scale (MUSCLE), a method that combines single-molecule fluorescence microscopy with next-generation sequencing to enable highly multiplexed observations of complex dynamics. We comprehensively profiled the sequence dependence of DNA hairpin properties and Cas9-induced target DNA unwinding-rewinding dynamics. The ability to explore a large sequence space for Cas9 allowed us to identify a number of target sequences with unexpected behaviors. We envision that MUSCLE will enable the mechanistic exploration of many fundamental biological processes.",J. Aguirre Rivera;G. Mao;A. Sabantsev;M. Panfilov;Q. Hou;M. Lindell;C. Chanez;F. Ritort;M. Jinek;S. Deindl,这篇论文主要介绍了一种名为MUSCLE的新方法，该方法结合了单分子荧光显微镜和下一代测序技术，可以对大量样本进行单分子动力学分析。研究人员利用该方法分析了DNA发夹结构的序列依赖性以及Cas9诱导的靶DNA解旋-重旋动力学。这项研究主要关注的是生物分子（DNA和Cas9）的动态变化，与大气环境遥感技术关系不大。
10.1126/science.adn5968,Science,False,[],Single-molecule structural and kinetic studies across sequence space,"At the core of molecular biology lies the intricate interplay between sequence, structure, and function. Single-molecule techniques provide in-depth dynamic insights into structure and function, but laborious assays impede functional screening of large sequence libraries. We introduce high-throughput Single-molecule Parallel Analysis for Rapid eXploration of Sequence space (SPARXS), integrating single-molecule fluorescence with next-generation sequencing. We applied SPARXS to study the sequence-dependent kinetics of the Holliday junction, a critical intermediate in homologous recombination. By examining the dynamics of millions of Holliday junctions, covering thousands of distinct sequences, we demonstrated the ability of SPARXS to uncover sequence patterns, evaluate sequence motifs, and construct thermodynamic models. SPARXS emerges as a versatile tool for untangling the mechanisms that underlie sequence-specific processes at the molecular scale.",Ivo Severins;Carolien Bastiaanssen;Sung Hyun Kim;Roy B. Simons;John van Noort;Chirlmin Joo,这篇论文主要关注的是单分子技术在研究DNA Holliday Junctions的序列依赖性动力学方面的应用。它介绍了一种名为SPARXS的高通量单分子平行分析技术，该技术结合了单分子荧光和下一代测序，能够对数百万个Holliday Junctions进行分析，并揭示其序列依赖性动力学。论文的重点在于利用单分子技术研究DNA结构和功能之间的关系，与大气环境遥感技术无关。
10.1126/science.ado5143,Science,False,"['earthquake', 'fault zone', 'seismic', 'geodetic', 'rupture', 'slip', 'stress drop', 'fluid', 'hypocenter']",Slow rupture in a fluid-rich fault zone initiated the 2024 Mw 7.5 Noto earthquake,"The 2024 moment magnitude 7.5 Noto Peninsula (Japan) earthquake caused devastation to communities and was generated by a complex rupture process. Using space geodetic and seismic observations, we have shown that the event deformed the peninsula with a peak uplift reaching 5 meters at the west coast. Shallow slip exceeded 10 meters on an offshore fault. Peak stress drop was greater than 10 megapascals. This devastating event began with a slow rupture propagation lasting 15 to 20 seconds near its hypocenter, where seismic swarms had surged since 2020 because of lower-crust fluid supply. The slow start was accompanied by intense high-frequency seismic radiation. These observations suggest a distinct coseismic slip mode reflecting high heterogeneity in fault properties within a fluid-rich fault zone.",Zhangfeng Ma;Hongyu Zeng;Haipeng Luo;Zemin Liu;Yu Jiang;Yosuke Aoki;Weitao Wang;Yuji Itoh;Mingzhe Lyu;Yan Cui;Sang-Ho Yun;Emma M. Hill;Shengji Wei,这篇论文研究了2024年日本能登半岛发生的7.5级地震，重点关注了地震的断层破裂过程，包括破裂速度、滑移量、应力降等。论文使用了空间大地测量和地震观测数据，发现地震开始时断层破裂速度缓慢，持续了15到20秒，并伴随高频地震辐射。研究表明，地震发生在富含流体的断层带中，断层性质存在高度异质性，导致了复杂的破裂过程。该研究与大气环境遥感技术关系不大，主要关注地质学和地震学领域。
10.1126/science.adp0493,Science,False,[],Dual-initiation ruptures in the 2024 Noto earthquake encircling a fault asperity at a swarm edge,"To reveal the connections between the 2024 moment magnitude (Mw) 7.5 Noto earthquake in Japan and the seismicity swarms that preceded it, we investigated its rupture process through near-source waveform analysis and source imaging techniques, combining seismic and geodetic datasets. We found notable complexity in the initial rupture stages. A strong fault asperity, which remained unbroken in preceding seismic swarms, slowed down the rupture. Then, a second rupture initiated at the opposite edge of the asperity, and the asperity succumbed to double-pincer rupture fronts. The failure of this high-stress drop asperity drove the earthquake into a large-scale event. Our observations help unravel the crucial role of fault asperities in controlling swarm migration and rupture propagation and underscore the need for detailed seismological and interdisciplinary studies to assess seismic risk in swarm-prone regions.",Liuwei Xu;Chen Ji;Lingsen Meng;Jean-Paul Ampuero;Zhang Yunjun;Saeed Mohanna;Yosuke Aoki,这篇论文主要研究了2024年日本能登地震的断层破裂过程，通过近源波形分析和震源成像技术，结合地震和大地测量数据，揭示了地震与前兆地震群之间的联系。论文重点关注了地震破裂过程中的复杂性，特别是断层上的一个高应力降的粗糙体如何影响地震破裂的传播。论文没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.adp5777,Science,False,[],Reductive samarium (electro)catalysis enabled by SmIII-alkoxide protonolysis,"Samarium diiodide (SmI2) is a privileged, single-electron reductant deployed in diverse synthetic settings. However, generalizable methods for catalytic turnover remain elusive because of the well-known challenge associated with cleaving strong SmIII–O bonds. Prior efforts have focused on the use of highly reactive oxophiles to enable catalyst turnover. However, such approaches give rise to complex catalyst speciation and intrinsically limit the synthetic scope. Herein, we leveraged a mild and selective protonolysis strategy to achieve samarium-catalyzed, intermolecular reductive cross-coupling of ketones and acrylates with broad scope. The modularity of our approach allows rational control of selectivity based on solvent, pKa(whereKais the acid dissociation constant), and the samarium coordination sphere and provides a basis for future developments in catalytic and electrocatalytic lanthanide chemistry.",Emily A. Boyd;Chungkeun Shin;David J. Charboneau;Jonas C. Peters;Sarah E. Reisman,这篇论文主要研究的是利用钐催化剂进行有机化学反应，重点在于开发一种新的催化剂循环策略，通过质子解离来实现钐催化剂的循环利用。论文中提到了钐催化剂在酮和丙烯酸酯的还原交叉偶联反应中的应用，并探讨了溶剂、酸度和钐配位环境对反应选择性的影响。该研究属于有机化学领域，与大气环境遥感技术没有直接关联。
10.1126/science.adp5395,Science,False,[],Manufacture and testing of biomass-derivable thermosets for wind blade recycling,"Wind energy is helping to decarbonize the electrical grid, but wind blades are not recyclable, and current end-of-life management strategies are not sustainable. To address the material recyclability challenges in sustainable energy infrastructure, we introduce scalable biomass-derivable polyester covalent adaptable networks and corresponding fiber-reinforced composites for recyclable wind blade fabrication. Through experimental and computational studies, including vacuum-assisted resin-transfer molding of a 9-meter wind blade prototype, we demonstrate drop-in technological readiness of this material with existing manufacture techniques, superior properties relative to incumbent materials, and practical end-of-life chemical recyclability. Most notable is the counterintuitive creep suppression, outperforming industry state-of-the-art thermosets despite the dynamic cross-link topology. Overall, this report details the many facets of wind blade manufacture, encompassing chemistry, engineering, safety, mechanical analyses, weathering, and chemical recyclability, enabling a realistic path toward biomass-derivable, recyclable wind blades.",Ryan W. Clarke;Erik G. Rognerud;Allen Puente-Urbina;David Barnes;Paul Murdy;Michael L. McGraw;Jimmy M. Newkirk;Ryan Beach;Jacob A. Wrubel;Levi J. Hamernik;Katherine A. Chism;Andrea L. Baer;Gregg T. Beckham;Robynne E. Murray;Nicholas A. Rorrer,这篇论文主要关注风力涡轮叶片的可持续性问题，研究了一种可循环利用的生物质基热固性树脂材料，并将其应用于风力涡轮叶片的制造。论文重点在于材料的化学可循环性，以及其在风力涡轮叶片制造中的应用，与大气环境遥感技术关系不大。
10.1126/science.ado1022,Science,False,[],Mechanisms of minor pole–mediated spindle bipolarization in human oocytes,"Spindle bipolarization, the process of a microtubule mass transforming into a bipolar spindle, is a prerequisite for accurate chromosome segregation. In contrast to mitotic cells, the process and mechanism of spindle bipolarization in human oocytes remains unclear. Using high-resolution imaging in more than 1800 human oocytes, we revealed a typical state of multipolar intermediates that form during spindle bipolarization and elucidated the mechanism underlying this process. We found that the minor poles formed in multiple kinetochore clusters contribute to the generation of multipolar intermediates. We further determined the essential roles of HAUS6, KIF11, and KIF18A in spindle bipolarization and identified mutations in these genes in infertile patients characterized by oocyte or embryo defects. These results provide insights into the physiological and pathological mechanisms of spindle bipolarization in human oocytes.",Tianyu Wu;Yuxi Luo;Meiling Zhang;Biaobang Chen;Xingzhu Du;Hao Gu;Siyuan Xie;Zhiqi Pan;Ran Yu;Ruiqi Hai;Xiangli Niu;Guimin Hao;Liping Jin;Juanzi Shi;Xiaoxi Sun;Yanping Kuang;Wen Li;Qing Sang;Lei Wang,这篇论文主要研究人类卵母细胞中纺锤体双极化的机制，探讨了纺锤体双极化过程中出现的多个极体中间体，以及HAUS6、KIF11和KIF18A等基因在这一过程中的作用。该研究与大气环境遥感技术无关。
10.1126/science.ado2032,Science,False,[],The actin-spectrin submembrane scaffold restricts endocytosis along proximal axons,"Clathrin-mediated endocytosis has characteristic features in neuronal dendrites and presynapses, but how membrane proteins are internalized along the axon shaft remains unclear. We focused on clathrin-coated structures and endocytosis along the axon initial segment (AIS) and their relationship to the periodic actin-spectrin scaffold that lines the axonal plasma membrane. A combination of super-resolution microscopy and platinum-replica electron microscopy on cultured neurons revealed that AIS clathrin-coated pits form within “clearings”, circular areas devoid of actin-spectrin mesh. Actin-spectrin scaffold disorganization increased clathrin-coated pit formation. Cargo uptake and live-cell imaging showed that AIS clathrin-coated pits are particularly stable. Neuronal plasticity-inducing stimulation triggered internalization of the clathrin-coated pits through polymerization of branched actin around them. Thus, spectrin and actin regulate clathrin-coated pit formation and scission to control endocytosis at the AIS.",Florian Wernert;Satish Babu Moparthi;Florence Pelletier;Jeanne Lainé;Eline Simons;Gilles Moulay;Fanny Rueda;Nicolas Jullien;Sofia Benkhelifa-Ziyyat;Marie-Jeanne Papandréou;Christophe Leterrier;Stéphane Vassilopoulos,这篇论文研究的是神经元轴突起始段（AIS）的内吞作用，重点关注了网格蛋白包被坑的形成和其与肌动蛋白-血影蛋白支架之间的关系。研究发现，AIS 的网格蛋白包被坑形成于肌动蛋白-血影蛋白支架的间隙区域，并通过肌动蛋白聚合来完成内吞作用。该研究与大气环境遥感技术无关。
10.1126/science.adl5816,Science,False,[],Structural insights into the human NuA4/TIP60 acetyltransferase and chromatin remodeling complex,"The human nucleosome acetyltransferase of histone H4 (NuA4)/Tat-interactive protein, 60 kilodalton (TIP60) coactivator complex, a fusion of the yeast switch/sucrose nonfermentable related 1 (SWR1) and NuA4 complexes, both incorporates the histone variant H2A.Z into nucleosomes and acetylates histones H4, H2A, and H2A.Z to regulate gene expression and maintain genome stability. Our cryo–electron microscopy studies show that, within the NuA4/TIP60 complex, the E1A binding protein P400 (EP400) subunit serves as a scaffold holding the different functional modules in specific positions, creating a distinct arrangement of the actin-related protein (ARP) module. EP400 interacts with the transformation/transcription domain-associated protein (TRRAP) subunit by using a footprint that overlaps with that of the Spt-Ada-Gcn5 acetyltransferase (SAGA) complex, preventing the formation of a hybrid complex. Loss of the TRRAP subunit leads to mislocalization of NuA4/TIP60, resulting in the redistribution of H2A.Z and its acetylation across the genome, emphasizing the dual functionality of NuA4/TIP60 as a single macromolecular assembly.",Zhenlin Yang;Amel Mameri;Claudia Cattoglio;Catherine Lachance;Alfredo Jose Florez Ariza;Jie Luo;Jonathan Humbert;Deepthi Sudarshan;Arul Banerjea;Maxime Galloy;Amélie Fradet-Turcotte;Jean-Philippe Lambert;Jeff A. Ranish;Jacques Côté;Eva Nogales,这篇论文主要研究的是人类NuA4/TIP60乙酰转移酶和染色质重塑复合物的结构，它与组蛋白变体H2A.Z的整合、组蛋白H4、H2A和H2A.Z的乙酰化以及基因表达调控和基因组稳定性维持有关。研究利用冷冻电镜技术，揭示了NuA4/TIP60复合物中EP400亚基作为支架，将不同的功能模块固定在特定位置，形成独特的肌动蛋白相关蛋白（ARP）模块排列。EP400通过与TRRAP亚基相互作用，阻止了与SAGA复合物的杂合复合物形成。TRRAP亚基的缺失会导致NuA4/TIP60的错误定位，导致H2A.Z及其乙酰化在整个基因组中的重新分布，突出了NuA4/TIP60作为单个大分子组装体的双重功能。这篇论文与大气环境遥感技术没有直接关系。
10.1126/science.adn0137,Science,False,[],Accurate computation of quantum excited states with neural networks,"We present an algorithm to estimate the excited states of a quantum system by variational Monte Carlo, which has no free parameters and requires no orthogonalization of the states, instead transforming the problem into that of finding the ground state of an expanded system. Arbitrary observables can be calculated, including off-diagonal expectations, such as the transition dipole moment. The method works particularly well with neural network ansätze, and by combining this method with the FermiNet and Psiformer ansätze, we can accurately recover excitation energies and oscillator strengths on a range of molecules. We achieve accurate vertical excitation energies on benzene-scale molecules, including challenging double excitations. Beyond the examples presented in this work, we expect that this technique will be of interest for atomic, nuclear, and condensed matter physics.",David Pfau;Simon Axelrod;Halvard Sutterud;Ingrid von Glehn;James S. Spencer,这篇论文主要关注的是利用神经网络计算量子体系激发态的算法。它使用变分蒙特卡罗方法，将寻找激发态问题转化为寻找扩展体系的基态问题。该方法适用于各种分子，可以准确地计算激发能和振子强度。论文中提到的技术可以应用于原子、核物理和凝聚态物理领域，但与大气环境遥感技术关系不大。
10.1126/science.ado6292,Science,False,[],"Recyclable surgical, consumer, and industrial adhesives of poly(α-lipoic acid)","Polymer adhesives play an important role in many medical, consumer, and industrial products. Polymers of α-lipoic acid (αLA) have the potential to fulfill the need for versatile and environmentally friendly adhesives, but their performance is plagued by spontaneous depolymerization. We report a family of stabilized αLA polymer adhesives that can be tailored for a variety of medical or nonmedical uses and sustainably sourced and recycled in a closed-loop manner. Minor changes in monomer composition afforded a pressure-sensitive adhesive that functions well in dry and wet conditions, as well as a structural adhesive with strength equivalent to that of conventional epoxies. αLA surgical superglue successfully sealed murine amniotic sac ruptures, increasing fetal survival from 0 to 100%.",Subhajit Pal;Jisoo Shin;Kelsey DeFrates;Mustafa Arslan;Katelyn Dale;Hannah Chen;Dominic Ramirez;Phillip B. Messersmith,这篇论文主要研究的是可回收的聚α-硫辛酸（αLA）聚合物粘合剂，这种粘合剂可以用于医疗、消费和工业产品。论文重点介绍了αLA聚合物粘合剂的稳定性和可回收性，以及其在不同应用场景下的性能表现，例如手术缝合、压力敏感粘合剂和结构粘合剂。论文没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.abm6131,Science,False,[],Restoring hippocampal glucose metabolism rescues cognition across Alzheimer’s disease pathologies,"Impaired cerebral glucose metabolism is a pathologic feature of Alzheimer’s disease (AD), with recent proteomic studies highlighting disrupted glial metabolism in AD. We report that inhibition of indoleamine-2,3-dioxygenase 1 (IDO1), which metabolizes tryptophan to kynurenine (KYN), rescues hippocampal memory function in mouse preclinical models of AD by restoring astrocyte metabolism. Activation of astrocytic IDO1 by amyloid β and tau oligomers increases KYN and suppresses glycolysis in an aryl hydrocarbon receptor–dependent manner. In amyloid and tau models, IDO1 inhibition improves hippocampal glucose metabolism and rescues hippocampal long-term potentiation in a monocarboxylate transporter–dependent manner. In astrocytic and neuronal cocultures from AD subjects, IDO1 inhibition improved astrocytic production of lactate and uptake by neurons. Thus, IDO1 inhibitors presently developed for cancer might be repurposed for treatment of AD.",Paras S. Minhas;Jeffrey R. Jones;Amira Latif-Hernandez;Yuki Sugiura;Aarooran S. Durairaj;Qian Wang;Siddhita D. Mhatre;Takeshi Uenaka;Joshua Crapser;Travis Conley;Hannah Ennerfelt;Yoo Jin Jung;Ling Liu;Praveena Prasad;Brenita C. Jenkins;Yeonglong Albert Ay;Matthew Matrongolo;Ryan Goodman;Traci Newmeyer;Kelly Heard;Austin Kang;Edward N. Wilson;Tao Yang;Erik M. Ullian;Geidy E. Serrano;Thomas G. Beach;Marius Wernig;Joshua D. Rabinowitz;Makoto Suematsu;Frank M. Longo;Melanie R. McReynolds;Fred H. Gage;Katrin I. Andreasson,"该研究主要关注阿尔茨海默病（AD）的病理机制，特别是与脑部葡萄糖代谢障碍相关的机制。研究发现，抑制吲哚胺-2,3-双加氧酶1（IDO1）可以恢复星形胶质细胞的代谢，从而改善小鼠AD模型的海马记忆功能。该研究与大气环境遥感技术没有直接关系。"
10.1126/science.adl6282,Science,False,[],Stock assessment models overstate sustainability of the world’s fisheries,"Effective fisheries management requires accurate estimates of stock biomass and trends; yet, assumptions in stock assessment models generate high levels of uncertainty and error. For 230 fisheries worldwide, we contrasted stock biomass estimates at the time of assessment with updated hindcast estimates modeled for the same year in later assessments to evaluate systematic over- or underestimation. For stocks that were overfished, low value, or located in regions with rising temperatures, historical biomass estimates were generally overstated compared with updated assessments. Moreover, rising trends reported for overfished stocks were often inaccurate. With consideration of bias identified retrospectively, 85% more stocks than currently recognized have likely collapsed below 10% of maximum historical biomass. The high uncertainty and bias in modeled stock estimates warrants much greater precaution by managers.",Graham J. Edgar;Amanda E. Bates;Nils C. Krueck;Susan C. Baker;Rick D. Stuart-Smith;Christopher J. Brown,这篇论文主要关注的是全球渔业资源的评估模型，研究发现这些模型在估计鱼类种群数量和趋势方面存在偏差，导致对渔业资源的评估过于乐观。论文没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.adl6547,Science,False,"['emission reduction', 'climate policy', 'policy evaluation']",Climate policies that achieved major emission reductions: Global evidence from two decades,"Meeting the Paris Agreement’s climate targets necessitates better knowledge about which climate policies work in reducing emissions at the necessary scale. We provide a global, systematic ex post evaluation to identify policy combinations that have led to large emission reductions out of 1500 climate policies implemented between 1998 and 2022 across 41 countries from six continents. Our approach integrates a comprehensive climate policy database with a machine learning–based extension of the common difference-in-differences approach. We identified 63 successful policy interventions with total emission reductions between 0.6 billion and 1.8 billion metric tonnes CO2. Our insights on effective but rarely studied policy combinations highlight the important role of price-based instruments in well-designed policy mixes and the policy efforts necessary for closing the emissions gap.",Annika Stechemesser;Nicolas Koch;Ebba Mark;Elina Dilger;Patrick Klösel;Laura Menicacci;Daniel Nachtigall;Felix Pretis;Nolan Ritter;Moritz Schwarz;Helena Vossen;Anna Wenzel,该研究主要关注气候政策对减排效果的影响，通过分析全球范围内1500项气候政策，识别出有效减排的政策组合。研究方法包括构建气候政策数据库和使用机器学习方法进行差异化分析。研究结果表明，一些价格型政策在政策组合中发挥着重要作用，并强调了弥合排放差距所需的政策努力。研究重点在于政策分析和评估，而非大气环境遥感技术。
10.1126/science.adq4994,Science,False,[],"The value of decentralized clinical trials: Inclusion, accessibility, and innovation","In this Review, we explore the transformative potential of decentralized clinical trials (DCTs) in addressing the limitations of traditional randomized controlled trials (RCTs). We highlight the merits of DCTs fostering greater inclusivity, efficiency, and adaptability. We emphasize the challenges of RCTs, including limited participant diversity and logistical barriers, geographical constraints, and mistrust in research institutions, showing how DCTs are preferred in addressing these challenges by utilizing remote digital technologies and community providers to enable broader, more inclusive participation. Furthermore, we underscore the potential of DCTs for democratizing clinical research. We also stress the importance of addressing unresolved challenges, including data security and privacy, remote patient monitoring, and regulatory variations. Research is needed to devise standardized protocols to streamline DCT processes, explore its long-term impacts on patient outcomes, and overcome challenges through equitable stakeholder engagement.",Girardin Jean-Louis and Azizi A. Seixas,这篇论文主要探讨了分散式临床试验（DCTs）的价值，重点关注其在提高参与度、效率和适应性方面的优势。它没有涉及与大气环境遥感技术相关的主题，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.ads5260,Science,False,[],More than my gender,,Johanna Irrgeher,标题“More than my gender”和摘要的缺失表明这篇文章可能与大气环境遥感技术无关。标题暗示着这篇文章可能探讨性别身份或社会性别问题，而摘要的缺失则无法提供更多信息。因此，这篇文章与大气环境遥感技术没有直接联系。
10.1126/science.ads5752,Science,False,[],In Other Journals,,"Caroline Ash;
Jesse Smith;
Corinne Simonti;
Brad Wible;
Sacha Vignieri;
Ankit Walia;
Iyinoluwa Sofowora;
Jelena Stajic;
Jesse Smith",由于没有提供摘要内容，无法判断该研究是否与大气环境遥感技术相关。请提供摘要内容以便进行分析。
10.1126/science.adr5487,Science,False,[],Taking stock of global fisheries,,"Rainer Froese;
Daniel Pauly",这篇论文的标题和摘要表明它与全球渔业有关，而不是大气环境遥感技术。标题“Taking stock of global fisheries”表明论文将关注全球渔业的现状，而摘要则没有提供更多信息。因此，该论文与大气环境遥感技术无关。
10.1126/science.adr5857,Science,False,[],Sustainable polymers that stick inside and out,,Zhibin Guan,该论文的标题和摘要表明它关注的是可持续聚合物的研究，重点是其粘附性能。这与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关系。
10.1126/science.adr5836,Science,False,[],Alzheimer’s and metabolism wed with IDO1,,"Lance A. Johnson;
Shannon L. Macauley",该论文的标题和摘要表明它与阿尔茨海默病和代谢有关，并涉及一种名为IDO1的酶。它与大气环境遥感技术没有直接关系。
10.1126/science.ade6949,Science,False,[],Switching off autoimmunity,,"Jon D. Laman;
Michael Molloy;
Randolph J. Noelle",该标题和摘要与大气环境遥感技术没有直接关系。它们更可能与免疫学或医学领域有关，研究的是如何关闭或抑制自身免疫反应。
10.1126/science.adr4539,Science,False,[],Teach creativity in science higher education,,"Itai Yanai;
Oliver Bogler;
Sean B. Carroll;
Jennifer Couch;
Maria Lund Dahlberg;
Cynthia N. Fuhrmann;
James C. Kaufman;
Sonali Majumdar;
Jennifer Oyler-Yaniv;
Rodney D. Priestley;
Tim Stearns;
Bodo Stern;
Valda Vinson;
Keith R. Yamamoto;
Martin J. Lercher",该标题和摘要没有提到任何与大气环境遥感技术相关的术语或概念，例如空气质量监测、卫星观测或大气成分分析。因此，这篇文章不太可能与大气环境遥感技术相关。
10.1126/science.adq6755,Science,False,[],India’s tree-planting strategies fall short,,Jithu K. Jose,这篇论文的标题和摘要表明它关注的是印度的植树策略，而不是大气环境遥感技术。论文可能分析了印度植树计划的有效性、面临的挑战以及改进建议，但没有明确提及与大气环境遥感相关的技术，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.adq0220,Science,False,[],Mangrove restoration in China’s tidal ecosystems,,"Xiaoguang Ouyang;
Fen Guo;
Shing Yip Lee;
Zhifeng Yang",该论文的主题是中国的红树林恢复，主要关注的是沿海生态系统的恢复，与大气环境遥感技术关系不大。
10.1126/science.ads4435,Science,False,[],Erratum for the Research Article “Defining the KRAS- and ERK-dependent transcriptome in KRAS-mutant cancers” by J. A. Klomp et al.,,Authors not available,该研究论文主要关注 KRAS 和 ERK 基因在 KRAS 突变癌症中的作用，并试图定义与这两个基因相关的转录组。它与大气环境遥感技术无关。
10.1126/science.ads6030,Science,False,[],"To save wildlife from fences, scientists turn to AI",,Christine Peterson,这篇论文的标题和摘要表明，它与利用人工智能技术来解决野生动物与围栏之间的冲突有关。文章重点在于使用人工智能来帮助野生动物避开围栏，而不是与大气环境遥感技术相关。
10.1126/science.ads6026,Science,False,[],Livestock virus hits Europe with a vengeance,,Erik Stokstad,这篇论文的标题和摘要表明它与牲畜病毒的爆发有关，而不是与大气环境遥感技术有关。
10.1126/science.ads6027,Science,True,"['air quality', 'satellite observations', 'climate change', 'health research', 'funding']",U.S. agency funding for climate and health research falls short,,Meredith Wadman,这篇论文的标题和摘要表明它与大气环境遥感技术相关，尤其是与空气质量监测和卫星观测有关。论文关注的是美国政府对气候变化和健康研究的资金投入不足，这与大气环境遥感技术密切相关，因为这些技术可以帮助我们更好地理解气候变化对健康的影响，并监测空气质量的变化。
10.1126/science.ads5753,Science,False,[],Pulling back the curtain,,"Jon Cohen and 
Abdullahi Tsanni",由于没有提供摘要内容，无法判断研究论文是否与大气环境遥感技术相关。
