doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1038/s41586-024-07885-0,Nature,False,[],Sperm-origin paternal effects on root stem cell niche differentiation,"TREE1 and its homologue DAZ3 are expressed exclusively in Arabidopsis sperm, showing how genetic deficiencies can exert enduring paternal effects on specific plant organ differentiation and how parental-of-origin genes interact to ensure normal embryogenesis. 
 Fertilization introduces parental genetic information into the zygote to guide embryogenesis. Parental contributions to postfertilization development have been discussed for decades, and the data available show that both parents contribute to the zygotic transcriptome, suggesting a paternal role in early embryogenesis1–6. However, because the specific paternal effects on postfertilization development and the molecular pathways underpinning these effects remain poorly understood, paternal contribution to early embryogenesis and plant development has not yet been adequately demonstrated7. Here our research shows that TREE1 and its homologue DAZ3 are expressed exclusively in Arabidopsis sperm. Despite presenting no evident defects in sperm development and fertilization, tree1 daz3 unexpectedly led to aberrant differentiation of the embryo root stem cell niche. This defect persisted in seedlings and disrupted root tip regeneration, comparable to congenital defects in animals. TREE1 and DAZ3 function by suppression of maternal RKD2 transcription, thus mitigating the detrimental maternal effects from RKD2 on root stem cell niche. Therefore, our findings illuminate how genetic deficiencies in sperm can exert enduring paternal effects on specific plant organ differentiation and how parental-of-origin genes interact to ensure normal embryogenesis. This work also provides a new concept of how gamete quality or genetic deficiency can affect specific plant organ formation. TREE1 and its homologue DAZ3 are expressed exclusively in Arabidopsis sperm, showing how genetic deficiencies can exert enduring paternal effects on specific plant organ differentiation and how parental-of-origin genes interact to ensure normal embryogenesis.",Tianhe Cheng;Zhenzhen Liu;Haiming Li;Xiaorong Huang;Wei Wang;Ce Shi;Xuecheng Zhang;Hong Chen;Zhuang Yao;Peng Zhao;Xiongbo Peng;Meng-Xiang Sun,这篇论文主要研究了拟南芥精子中 TREE1 和 DAZ3 基因对胚胎根干细胞龛分化的影响。研究发现，这两个基因在精子中特异性表达，并且它们的缺失会导致胚胎根干细胞龛异常分化，进而影响根尖再生。该研究揭示了精子基因缺陷如何对植物器官分化产生持久的影响，以及亲本来源基因如何相互作用以确保胚胎发育正常。
10.1038/s41586-024-07873-4,Nature,False,[],Fibrin drives thromboinflammation and neuropathology in COVID-19,"Fibrin drives inflammation and neuropathology in SARS-CoV-2 infection, and fibrin-targeting immunotherapy may represent a therapeutic intervention for patients with long COVID. 
 Life-threatening thrombotic events and neurological symptoms are prevalent in COVID-19 and are persistent in patients with long COVID experiencing post-acute sequelae of SARS-CoV-2 infection1–4. Despite the clinical evidence1,5–7, the underlying mechanisms of coagulopathy in COVID-19 and its consequences in inflammation and neuropathology remain poorly understood and treatment options are insufficient. Fibrinogen, the central structural component of blood clots, is abundantly deposited in the lungs and brains of patients with COVID-19, correlates with disease severity and is a predictive biomarker for post-COVID-19 cognitive deficits1,5,8–10. Here we show that fibrin binds to the SARS-CoV-2 spike protein, forming proinflammatory blood clots that drive systemic thromboinflammation and neuropathology in COVID-19. Fibrin, acting through its inflammatory domain, is required for oxidative stress and macrophage activation in the lungs, whereas it suppresses natural killer cells, after SARS-CoV-2 infection. Fibrin promotes neuroinflammation and neuronal loss after infection, as well as innate immune activation in the brain and lungs independently of active infection. A monoclonal antibody targeting the inflammatory fibrin domain provides protection from microglial activation and neuronal injury, as well as from thromboinflammation in the lung after infection. Thus, fibrin drives inflammation and neuropathology in SARS-CoV-2 infection, and fibrin-targeting immunotherapy may represent a therapeutic intervention for patients with acute COVID-19 and long COVID. Fibrin drives inflammation and neuropathology in SARS-CoV-2 infection, and fibrin-targeting immunotherapy may represent a therapeutic intervention for patients with long COVID.",Jae Kyu Ryu;Zhaoqi Yan;Mauricio Montano;Elif G. Sozmen;Karuna Dixit;Rahul K. Suryawanshi;Yusuke Matsui;Ekram Helmy;Prashant Kaushal;Sara K. Makanani;Thomas J. Deerinck;Anke Meyer-Franke;Pamela E. Rios Coronado;Troy N. Trevino;Min-Gyoung Shin;Reshmi Tognatta;Yixin Liu;Renaud Schuck;Lucas Le;Hisao Miyajima;Andrew S. Mendiola;Nikhita Arun;Brandon Guo;Taha Y. Taha;Ayushi Agrawal;Eilidh MacDonald;Oliver Aries;Aaron Yan;Olivia Weaver;Mark A. Petersen;Rosa Meza Acevedo;Maria del Pilar S. Alzamora;Reuben Thomas;Michela Traglia;Valentina L. Kouznetsova;Igor F. Tsigelny;Alexander R. Pico;Kristy Red-Horse;Mark H. Ellisman;Nevan J. Krogan;Mehdi Bouhaddou;Melanie Ott;Warner C. Greene;Katerina Akassoglou,这篇论文主要研究的是新冠病毒感染导致的凝血问题，以及凝血蛋白纤维蛋白在炎症和神经病变中的作用。论文中提到了纤维蛋白与新冠病毒刺突蛋白的结合，以及纤维蛋白在肺部和大脑中的炎症反应。论文还探讨了针对纤维蛋白的单克隆抗体治疗新冠肺炎和长新冠的可能性。这篇论文与大气环境遥感技术没有直接关系。
10.1038/s41586-024-07892-1,Nature,False,[],Closed-loop transfer enables artificial intelligence to yield chemical knowledge,"Integration of closed-loop experiments with physics-based feature selection and supervised learning, denoted as closed-loop transfer, yields chemical insights in parallel with optimization of objective functions. 
 Artificial intelligence-guided closed-loop experimentation has emerged as a promising method for optimization of objective functions1,2, but the substantial potential of this traditionally black-box approach to uncovering new chemical knowledge has remained largely untapped. Here we report the integration of closed-loop experiments with physics-based feature selection and supervised learning, denoted as closed-loop transfer (CLT), to yield chemical insights in parallel with optimization of objective functions. CLT was used to examine the factors dictating the photostability in solution of light-harvesting donor–acceptor molecules used in a variety of organic electronics applications, and showed fundamental insights including the importance of high-energy regions of the triplet state manifold. This was possible following automated modular synthesis and experimental characterization of only around 1.5% of the theoretical chemical space. This physics-informed model for photostability was strengthened using multiple experimental test sets and validated by tuning the triplet excited-state energy of the solvent to break out of the observed plateau in the closed-loop photostability optimization process. Further applications of CLT to additional materials systems support the generalizability of this strategy for augmenting closed-loop strategies. Broadly, these findings show that combining interpretable supervised learning models and physics-based features with closed-loop discovery processes can rapidly provide fundamental chemical insights. Integration of closed-loop experiments with physics-based feature selection and supervised learning, denoted as closed-loop transfer, yields chemical insights in parallel with optimization of objective functions.",Nicholas H. Angello;David M. Friday;Changhyun Hwang;Seungjoo Yi;Austin H. Cheng;Tiara C. Torres-Flores;Edward R. Jira;Wesley Wang;Alán Aspuru-Guzik;Martin D. Burke;Charles M. Schroeder;Ying Diao;Nicholas E. Jackson,这篇论文主要研究的是利用闭环实验和机器学习来加速化学材料的发现和优化。它关注的是有机电子材料的光稳定性，并通过机器学习模型识别出影响光稳定性的关键因素。论文中没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析等。
10.1038/d41586-024-02436-z,Nature,False,[],The heart is put at risk of rupture by cells bordering damaged tissue,"After a heart attack, cardiac muscle cells at the border between injured and healthy tissue instigate an inflammatory response, which spreads to neighbouring cells and makes the heart wall vulnerable to tearing. 
 After a heart attack, cardiac muscle cells at the border between injured and healthy tissue instigate an inflammatory response, which spreads to neighbouring cells and makes the heart wall vulnerable to tearing.  Spatial transcriptomics uncovers signalling pathways after heart attack.",Kory Lavine,这篇研究主要关注心脏病发作后心脏组织的炎症反应，以及这种炎症反应导致的心脏壁破裂风险。研究使用空间转录组学技术来研究心脏病发作后信号通路的变化。该研究与大气环境遥感技术无关。
10.1038/d41586-024-02766-y,Nature,False,[],<i>Denebian Glamour</i>’s what’s hot and what’s not for the next millennium,"All you need to know on the latest trends across the Galaxy! 
 All you need to know on the latest trends across the Galaxy!  All you need to know on the latest trends across the Galaxy!",Marissa Lingen,这篇论文的标题和摘要表明它是一篇关于流行趋势的时尚杂志文章，而不是关于大气环境遥感技术的。标题中提到了“Denebian Glamour”，这很可能是一个虚构的星球或时尚品牌。摘要中反复强调了“最新趋势”，这进一步暗示了文章的主题。因此，这篇文章与大气环境遥感技术无关。
10.1038/d41586-024-02559-3,Nature,False,[],Superconductor surprises with strongly interacting electrons,"A chromium-based superconductor is the newest member of a group of metals that show many intriguing properties simultaneously. The pronounced effects of its electron–electron interactions add to these rich phenomena. 
 A chromium-based superconductor is the newest member of a group of metals that show many intriguing properties simultaneously. The pronounced effects of its electron–electron interactions add to these rich phenomena.  Pronounced electronic effects in a kagome metal.",Giorgio Sangiovanni,这篇论文研究的是一种基于铬的超导体材料，其表现出多种有趣的性质，包括强烈的电子-电子相互作用。论文重点关注材料本身的性质，与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析等，没有直接关系。
10.1038/d41586-024-02806-7,Nature,False,[],"Covert racism in AI chatbots, precise Stone Age engineering, and the science of paper cuts","We round up some recent stories from the Nature Briefing. 
 We round up some recent stories from the Nature Briefing.  Hear the biggest stories from the world of science | 28 August 2024",Benjamin Thompson;Elizabeth Gibney;Emily Bates,这篇论文的标题和摘要与大气环境遥感技术没有直接关系。它讨论了人工智能聊天机器人中的隐性种族主义、石器时代的精确工程和纸张割伤的科学。这些主题与大气环境遥感技术无关。
10.1038/d41586-024-02740-8,Nature,False,[],Metabolism of organic carcinogens by gut bacteria induces bladder tumours,"Bacteria in the gut can affect the chemically induced growth of tumours in other parts of the body. Certain gut bacteria convert nitrosamine compounds, which are found in cigarette smoke and processed food, into metabolites that trigger the growth of tumours in the bladders of mice. 
 Bacteria in the gut can affect the chemically induced growth of tumours in other parts of the body. Certain gut bacteria convert nitrosamine compounds, which are found in cigarette smoke and processed food, into metabolites that trigger the growth of tumours in the bladders of mice.  The gut microbiome could have a role in causing or preventing bladder cancer.",,这篇研究论文主要关注肠道细菌对膀胱肿瘤生长的影响。研究发现，某些肠道细菌可以将香烟烟雾和加工食品中的亚硝胺化合物转化为代谢产物，从而引发小鼠膀胱肿瘤的生长。这与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关系。
10.1038/d41586-024-02790-y,Nature,False,[],Nail your tech-industry interviews with these six techniques,"Your first professional job interview can be harrowing. Simple advance planning can make it smoother, says Mark Klenk. 
 Your first professional job interview can be harrowing. Simple advance planning can make it smoother, says Mark Klenk.  Your first professional job interview can be harrowing. Simple advance planning can make it smoother, says Mark Klenk.",Mark Klenk,这篇文章主要讨论的是求职面试技巧，与大气环境遥感技术无关。
10.1038/d41586-024-02795-7,Nature,False,[],Tales of a migratory marine biologist,"Christine Gabriele’s research involves tracking the endangered humpback whale in both Hawaiian and Alaskan waters. 
 Christine Gabriele’s research involves tracking the endangered humpback whale in both Hawaiian and Alaskan waters.  Christine Gabriele’s research involves tracking the endangered humpback whale in both Hawaiian and Alaskan waters.",Lesley Evans Ogden,这篇论文主要关注的是海洋生物学研究，特别是对濒危座头鲸的追踪研究。研究者Christine Gabriele在夏威夷和阿拉斯加水域进行研究，但与大气环境遥感技术没有直接关系。
10.1038/d41586-024-02527-x,Nature,False,[],LLMs produce racist output when prompted in African American English,"Large language models (LLMs) are becoming less overtly racist, but respond negatively to text in African American English. Such ‘covert’ racism could harm speakers of this dialect when LLMs are used for decision-making. 
 Large language models (LLMs) are becoming less overtly racist, but respond negatively to text in African American English. Such ‘covert’ racism could harm speakers of this dialect when LLMs are used for decision-making.  Large language models exhibit racial prejudices on the basis of dialect.",Su Lin Blodgett;Zeerak Talat,这篇论文探讨了大型语言模型（LLMs）在处理非标准英语（如非洲裔美国人英语）时的种族偏见问题。它与大气环境遥感技术无关。
10.1038/d41586-024-02793-9,Nature,False,[],Mpox is spreading rapidly. Here are the questions researchers are racing to answer,"Nature talks with infectious disease specialists about whether vaccines will curb this outbreak and more. 
 ",Sara Reardon,这篇文章主要讨论了猴痘疫情的传播和疫苗的有效性，与大气环境遥感技术无关。
10.1038/d41586-024-02737-3,Nature,False,[],Beetle-inspired flapping robots effortlessly deploy and retract their wings,"Insects are thought to use specific chest muscles to actively open and close their wings. However, high-speed imaging reveals that rhinoceros beetles flap their hindwings to deploy them for flight, and use their forewings to push their hindwings back to rest. This inspired the design of flapping microrobots with self-deploying, self-retracting wings. 
 Insects are thought to use specific chest muscles to actively open and close their wings. However, high-speed imaging reveals that rhinoceros beetles flap their hindwings to deploy them for flight, and use their forewings to push their hindwings back to rest. This inspired the design of flapping microrobots with self-deploying, self-retracting wings.  The rhinoceros beetle’s system for passively opening and closing its hindwings has been mimicked in microrobots.",,这篇论文主要研究的是仿生学，灵感来源于犀牛甲虫的翅膀展开和收缩机制，设计了一种可以自展开和自收缩翅膀的微型机器人。论文没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1038/d41586-024-02657-2,Nature,False,[],People who lack the immune protein TNF can still fight infection,"The immune-signalling protein TNF has an essential role in inflammatory responses. Two people who were found to have no functional TNF are surprisingly healthy and able to fend off most infections, but are susceptible to tuberculosis. 
 The immune-signalling protein TNF has an essential role in inflammatory responses. Two people who were found to have no functional TNF are surprisingly healthy and able to fend off most infections, but are susceptible to tuberculosis.  Insights about the immune system of people who lack a defence protein.",Charlie J. Pyle;David M. Tobin,这篇论文主要研究的是人体免疫系统中TNF蛋白的功能，以及缺乏TNF蛋白对人体免疫力的影响。它与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关系。
10.1038/d41586-024-02747-1,Nature,False,[],Chain retraction: how to stop bad science propagating through the literature,"Awareness of when a paper can’t be trusted is often too low — but adopting some easy-to-use technological solutions can help researchers, publishers and referees to clean things up. 
 Awareness of when a paper can’t be trusted is often too low — but adopting some easy-to-use technological solutions can help researchers, publishers and referees to clean things up.  Awareness of when a paper can’t be trusted is often too low — but adopting some easy-to-use technological solutions can help researchers, publishers and referees to clean things up.",Guillaume Cabanac,这篇文章讨论的是如何防止错误的科学研究在学术界传播。文章提到，人们往往没有意识到哪些论文不可信，而采用一些简单的技术解决方案可以帮助研究人员、出版商和审稿人清理学术界。文章没有涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。
10.1038/d41586-024-02759-x,Nature,False,[],Inside China’s race to lead the world in nuclear fusion,"The country has ambitious plans for fusion power plants to provide clean, limitless energy. Can they be realized? 
 The country has ambitious plans for fusion power plants to provide clean, limitless energy. Can they be realized?  The country has ambitious plans for fusion power plants to provide clean, limitless energy. Can they be realized?",Gemma Conroy,这篇文章主要关注中国在核聚变能源领域的雄心勃勃的计划，探讨了其能否实现。文章没有涉及大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。
10.1038/d41586-024-02719-5,Nature,False,[],Exclusive: the papers that most heavily cite retracted studies,"Data from giant project show how withdrawn research propagates through the literature. 
 Data from giant project show how withdrawn research propagates through the literature.  Data from giant project show how withdrawn research propagates through the literature.",Richard Van Noorden;Miryam Naddaf,这篇论文探讨了撤回研究在文献传播中的影响，并没有直接涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。
10.1038/s41561-024-01536-9,Nature Geoscience,True,"['temperature', 'climate change', 'satellite observations', 'remote sensing', 'tropical land']",Author Correction: Amplified warming of extreme temperatures over tropical land,"Author Correction: Amplified warming of extreme temperatures over tropical land 
 ",Michael P. Byrne,这篇论文探讨了热带陆地极端温度的放大效应，这与大气环境遥感技术密切相关。论文可能利用了卫星观测数据来分析热带地区温度变化，并研究了气候变化对极端温度的影响。
10.1038/s41467-024-51984-5,Nature Communications,False,[],RPA transforms RNase H1 to a bidirectional exoribonuclease for processive RNA–DNA hybrid cleavage,"RNase H1 functions as an endonuclease degrading the RNA moiety within RNA–DNA hybrids. Here the authors find that RNase H1 displays 3′-to-5′ exonuclease activity. Moreover, RPA reinforces RNase H1’s 3′-to-5′ nucleolytic rate and processivity and stimulates its 5′-to-3′ exonuclease activity. 
 RNase H1 has been acknowledged as an endoribonuclease specializing in the internal degradation of the RNA moiety within RNA–DNA hybrids, and its ribonuclease activity is indispensable in multifaceted aspects of nucleic acid metabolism. However, the molecular mechanism underlying RNase H1-mediated hybrid cleavage remains inadequately elucidated. Herein, using single-molecule approaches, we probe the dynamics of the hybrid cleavage by Saccharomyces cerevisiae RNase H1. Remarkably, a single RNase H1 enzyme displays 3′-to-5′ exoribonuclease activity. The directional RNA degradation proceeds processively and yet discretely, wherein unwinding approximately 6-bp hybrids as a prerequisite for two consecutive 3-nt RNA excisions limits the overall rate within each catalytic cycle. Moreover, Replication Protein A (RPA) reinforces RNase H1’s 3′-to-5′ nucleolytic rate and processivity and stimulates its 5′-to-3′ exoribonuclease activity. This stimulation is primarily realized through the pre-separation of the hybrids and consequently transfers RNase H1 to a bidirectional exoribonuclease, further potentiating its cleavage efficiency. These findings unveil unprecedented characteristics of an RNase and provide a dynamic view of RPA-enhanced processive hybrid cleavage by RNase H1. RNase H1 functions as an endonuclease degrading the RNA moiety within RNA–DNA hybrids. Here the authors find that RNase H1 displays 3′-to-5′ exonuclease activity. Moreover, RPA reinforces RNase H1’s 3′-to-5′ nucleolytic rate and processivity and stimulates its 5′-to-3′ exonuclease activity.",Yanan Li;Chao Liu;Xinshuo Jia;Lulu Bi;Zhiyun Ren;Yilin Zhao;Xia Zhang;Lijuan Guo;Yanling Bao;Cong Liu;Wei Li;Bo Sun,这篇论文主要研究的是RNase H1酶的核酸降解功能，探讨了它在RNA-DNA杂交体降解中的作用机制，以及RPA蛋白对RNase H1酶活性的影响。研究方法主要采用单分子技术，揭示了RNase H1酶的双向外切核酸酶活性，以及RPA蛋白对RNase H1酶活性的增强作用。该研究与大气环境遥感技术没有直接关系。
10.1038/s41467-024-51848-y,Nature Communications,False,[],Administration of anti-HIV-1 broadly neutralizing monoclonal antibodies with increased affinity to Fcγ receptors during acute SHIV<sub>AD8-EO</sub> infection,"In this work, the authors study the immunological and virological effects of administering either wild-type anti-HIV-1 broadly neutralizing antibodies (bNAbs) or bNAbs with a mutation that increases binding to Fc-gamma receptors (FcγRs) to rhesus macaques in the acute phase of SHIVAD8-EO infection. 
 Anti-HIV-1 broadly neutralizing antibodies (bNAbs) have the dual potential of mediating virus neutralization and antiviral effector functions through their Fab and Fc domains, respectively. So far, bNAbs with enhanced Fc effector functions in vitro have only been tested in NHPs during chronic simian-HIV (SHIV) infection. Here, we investigate the effects of administering in acute SHIVAD8-EO infection either wild-type (WT) bNAbs or bNAbs carrying the S239D/I332E/A330L (DEL) mutation, which increases binding to FcγRs. Emergence of virus in plasma and lymph nodes (LNs) was delayed by bNAb treatment and occurred earlier in monkeys given DEL bNAbs than in those given WT bNAbs, consistent with faster clearance of DEL bNAbs from plasma. DEL bNAb-treated monkeys had higher levels of circulating virus-specific IFNγ single-producing CD8+ CD69+ T cells than the other groups. In LNs, WT bNAbs were evenly distributed between follicular and extrafollicular areas, but DEL bNAbs predominated in the latter. At week 8 post-challenge, LN monocytes and NK cells from DEL bNAb-treated monkeys upregulated proinflammatory signaling pathways and LN T cells downregulated TNF signaling via NF-κB. Overall, bNAbs with increased affinity to FcγRs shape innate and adaptive cellular immunity, which may be important to consider in future strategies of passive bNAb therapy. In this work, the authors study the immunological and virological effects of administering either wild-type anti-HIV-1 broadly neutralizing antibodies (bNAbs) or bNAbs with a mutation that increases binding to Fc-gamma receptors (FcγRs) to rhesus macaques in the acute phase of SHIVAD8-EO infection.",Joana Dias;Giulia Fabozzi;Slim Fourati;Xuejun Chen;Cuiping Liu;David R. Ambrozak;Amy Ransier;Farida Laboune;Jianfei Hu;Wei Shi;Kylie March;Anna A. Maximova;Stephen D. Schmidt;Jakob Samsel;Chloe A. Talana;Keenan Ernste;Sung Hee Ko;Margaret E. Lucas;Pierce E. Radecki;Kristin L. Boswell;Yoshiaki Nishimura;John-Paul Todd;Malcolm A. Martin;Constantinos Petrovas;Eli A. Boritz;Nicole A. Doria-Rose;Daniel C. Douek;Rafick-Pierre Sékaly;Jeffrey D. Lifson;Mangaiarkarasi Asokan;Lucio Gama;John R. Mascola;Amarendra Pegu;Richard A. Koup,这篇研究论文主要关注的是抗HIV-1广谱中和抗体（bNAbs）在急性SHIVAD8-EO感染期间的免疫学和病毒学效应。研究人员比较了两种bNAbs的治疗效果：一种是野生型bNAbs，另一种是具有增强Fcγ受体结合能力的突变型bNAbs。研究发现，突变型bNAbs能够更快地清除病毒，并诱导更强的免疫反应，这可能对未来的被动bNAb治疗策略具有重要意义。该研究与大气环境遥感技术无关。
10.1038/s41467-024-51773-0,Nature Communications,False,[],Facile engineering of interactive double network hydrogels for heart valve regeneration,"Regenerative heart valve prostheses rely on interactive materials that can adapt to the remodeling process, but these materials are often based on complex designs. Using 1,1’-thiocarbonyldiimidazole chemistry, the authors propose a double network hydrogel formulation for heart valve regeneration. 
 Regenerative heart valve prostheses are essential for treating valvular heart disease, which requested interactive materials that can adapt to the tissue remodeling process. Such materials typically involves intricate designs with multiple active components, limiting their translational potential. This study introduces a facile method to engineer interactive materials for heart valve regeneration using 1,1’-thiocarbonyldiimidazole (TCDI) chemistry. TCDI crosslinking forms cleavable thiourea and thiocarbamate linkages which could gradually release H2S during degradation, therefore regulates the immune microenvironment and accelerates tissue remodeling. By employing this approach, a double network hydrogel was formed on decellularized heart valves (DHVs), showcasing robust anti-calcification and anti-thrombosis properties post fatigue testing. Post-implantation, the DHVs could adaptively degrade during recellularization, releasing H2S to further support tissue regeneration. Therefore, the comprehensive endothelial cell coverage and notable extracellular matrix remodeling could be clearly observed. This accessible and integrated strategy effectively overcomes various limitations of bioprosthetic valves, showing promise as an attractive approach for immune modulation of biomaterials. Regenerative heart valve prostheses rely on interactive materials that can adapt to the remodeling process, but these materials are often based on complex designs. Using 1,1’-thiocarbonyldiimidazole chemistry, the authors propose a double network hydrogel formulation for heart valve regeneration.",Jinsheng Li;Weihua Qiao;Yuqi Liu;Huiling Lei;Shuangshuang Wang;Yin Xu;Ying Zhou;Shuyu Wen;Zhuoran Yang;Wenyi Wan;Jiawei Shi;Nianguo Dong;Yuzhou Wu,"该论文主要研究的是一种新的心脏瓣膜再生材料，利用1,1'-硫代羰基二咪唑（TCDI）化学方法，构建了一种双网络水凝胶，用于心脏瓣膜再生。该材料具有抗钙化和抗血栓形成的特性，并且在降解过程中可以释放H2S，调节免疫微环境，促进组织重塑。论文重点在于材料的生物相容性和生物降解性，与大气环境遥感技术无关。"
10.1038/s41467-024-51893-7,Nature Communications,False,[],Early biological markers of post-acute sequelae of SARS-CoV-2 infection,"Biological determinants for developing post-acute sequelae of SARS-CoV-2 infection are largely unclear. Here, by comparing markers during acute infection in individuals who developed PASC with those who recovered, the authors found that early viral dynamics and immune responses might play a role in PASC pathogenesis. 
 To understand the roles of acute-phase viral dynamics and host immune responses in post-acute sequelae of SARS-CoV-2 infection (PASC), we enrolled 136 participants within 5 days of their first positive SARS-CoV-2 real-time PCR test. Participants self-collected up to 21 nasal specimens within the first 28 days post-symptom onset; interviewer-administered questionnaires and blood samples were collected at enrollment, days 9, 14, 21, 28, and month 4 and 8 post-symptom onset. Defining PASC as the presence of any COVID-associated symptom at their 4-month visit, we compared viral markers (quantity and duration of nasal viral RNA load, infectious viral load, and plasma N-antigen level) and host immune markers (IL-6, IL-10, TNF-α, IFN-α, IFN-γ, MCP, IP-10, and Spike IgG) over the acute period. Compared to those who fully recovered, those reporting PASC demonstrated significantly higher maximum levels of SARS-CoV-2 RNA and N-antigen, burden of RNA and infectious viral shedding, and lower Spike-specific IgG levels within 9 days post-illness onset. No significant differences were identified among a panel of host immune markers. Our results suggest early viral dynamics and the associated host immune responses play a role in the pathogenesis of PASC, highlighting the importance of understanding early biological markers in the natural history of PASC. Biological determinants for developing post-acute sequelae of SARS-CoV-2 infection are largely unclear. Here, by comparing markers during acute infection in individuals who developed PASC with those who recovered, the authors found that early viral dynamics and immune responses might play a role in PASC pathogenesis.",Scott Lu;Michael J. Peluso;David V. Glidden;Michelle C. Davidson;Kara Lugtu;Jesus Pineda-Ramirez;Michel Tassetto;Miguel Garcia-Knight;Amethyst Zhang;Sarah A. Goldberg;Jessica Y. Chen;Maya Fortes-Cobby;Sara Park;Ana Martinez;Matthew So;Aidan Donovan;Badri Viswanathan;Rebecca Hoh;Kevin Donohue;David R. McIlwain;Brice Gaudiliere;Khamal Anglin;Brandon C. Yee;Ahmed Chenna;John W. Winslow;Christos J. Petropoulos;Steven G. Deeks;Melissa Briggs-Hagen;Raul Andino;Claire M. Midgley;Jeffrey N. Martin;Sharon Saydah;J. Daniel Kelly,这篇研究论文主要关注的是新冠病毒感染后的后遗症（PASC），研究人员通过比较患有PASC的患者和完全康复的患者在急性感染期间的病毒指标和免疫指标，发现早期病毒动力学和免疫反应可能与PASC的发病机制有关。该研究没有涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。
10.1038/s41467-024-51875-9,Nature Communications,False,[],Hydrogen sulfide coordinates glucose metabolism switch through destabilizing tetrameric pyruvate kinase M2,"Low level of pyruvate kinase M2 (PKM2) activity in cancer cells is essential for the dependence on aerobic glycolysis. Here the authors show that PKM2 sulfhydration by hydrogen sulfide destabilizes the PKM2 tetramer, leading to reduced PKM2 enzyme activity and enhanced proliferation of breast cancer cells. 
 Most cancer cells reprogram their glucose metabolic pathway from oxidative phosphorylation to aerobic glycolysis for energy production. By reducing enzyme activity of pyruvate kinase M2 (PKM2), cancer cells attain a greater fraction of glycolytic metabolites for macromolecule synthesis needed for rapid proliferation. Here we demonstrate that hydrogen sulfide (H2S) destabilizes the PKM2 tetramer into monomer/dimer through sulfhydration at cysteines, notably at C326, leading to reduced PKM2 enzyme activity and increased PKM2-mediated transcriptional activation. Blocking PKM2 sulfhydration at C326 through amino acid mutation stabilizes the PKM2 tetramer and crystal structure further revealing the tetramer organization of PKM2-C326S. The PKM2-C326S mutant in cancer cells rewires glucose metabolism to mitochondrial respiration, significantly inhibiting tumor growth. In this work, we demonstrate that PKM2 sulfhydration by H2S inactivates PKM2 activity to promote tumorigenesis and inhibiting this process could be a potential therapeutic approach for targeting cancer metabolism. Low level of pyruvate kinase M2 (PKM2) activity in cancer cells is essential for the dependence on aerobic glycolysis. Here the authors show that PKM2 sulfhydration by hydrogen sulfide destabilizes the PKM2 tetramer, leading to reduced PKM2 enzyme activity and enhanced proliferation of breast cancer cells.",Rong-Hsuan Wang;Pin-Ru Chen;Yue-Ting Chen;Yi-Chang Chen;Yu-Hsin Chu;Chia-Chen Chien;Po-Chen Chien;Shao-Yun Lo;Zhong-Liang Wang;Min-Chen Tsou;Ssu-Yu Chen;Guang-Shen Chiu;Wen-Ling Chen;Yi-Hsuan Wu;Lily Hui-Ching Wang;Wen-Ching Wang;Shu-Yi Lin;Hsing-Jien Kung;Lu-Hai Wang;Hui-Chun Cheng;Kai-Ti Lin,这篇论文研究的是硫化氢对癌细胞中丙酮酸激酶M2（PKM2）活性的影响。研究发现硫化氢通过对PKM2进行硫化修饰，导致其四聚体结构解离，从而降低了PKM2的酶活性，促进了乳腺癌细胞的增殖。该研究主要关注的是癌症代谢的调控机制，与大气环境遥感技术无关。
